,number-of-startind,capacity,mean-juvenile-mortality-prob,mean-adult-mortality-prob,cropland-movement-cost,woodland-movement-cost,angle-for-viewing-ponds-and-woodland,mortality-decrease-with-buffer,distance-for-viewing-ponds-and-woodland,movement-energy,mean-number-of-female-offspring
3665,22.138671875,31.26953125,0.6759765624999999,0.109765625,4.21484375,0.6787109375,97.28515625,0.09423828125,2.2919921875,735.9375,5.86328125
3666,22.138671875,31.26953125,0.6759765624999999,0.109765625,4.21484375,1.0712890625,121.77734375,0.09423828125,2.2919921875,735.9375,5.86328125
3667,22.138671875,31.26953125,0.6759765624999999,0.109765625,4.21484375,1.0712890625,97.28515625,0.06677734375,2.2919921875,735.9375,5.86328125
3668,22.138671875,31.26953125,0.6759765624999999,0.109765625,4.21484375,1.0712890625,97.28515625,0.09423828125,2.6337890625,735.9375,5.86328125
3669,22.138671875,31.26953125,0.6759765624999999,0.109765625,4.21484375,1.0712890625,97.28515625,0.09423828125,2.2919921875,804.6875,5.86328125
3670,22.138671875,31.26953125,0.6759765624999999,0.109765625,4.21484375,1.0712890625,97.28515625,0.09423828125,2.2919921875,735.9375,4.76171875
3671,22.138671875,31.26953125,0.6759765624999999,0.109765625,4.21484375,1.0712890625,97.28515625,0.09423828125,2.2919921875,735.9375,5.86328125
3672,54.951171875,25.29296875,0.6794921875,0.126953125,4.94140625,1.4287109375,176.77734375,0.16177734375000002,1.3837890625,404.6875,5.76171875
3673,59.638671875,25.29296875,0.6794921875,0.126953125,4.94140625,1.4287109375,176.77734375,0.16177734375000002,1.3837890625,404.6875,5.76171875
3674,54.951171875,16.26953125,0.6794921875,0.126953125,4.94140625,1.4287109375,176.77734375,0.16177734375000002,1.3837890625,404.6875,5.76171875
3675,54.951171875,25.29296875,0.5259765625,0.126953125,4.94140625,1.4287109375,176.77734375,0.16177734375000002,1.3837890625,404.6875,5.76171875
3676,54.951171875,25.29296875,0.6794921875,0.209765625,4.94140625,1.4287109375,176.77734375,0.16177734375000002,1.3837890625,404.6875,5.76171875
3677,54.951171875,25.29296875,0.6794921875,0.126953125,5.21484375,1.4287109375,176.77734375,0.16177734375000002,1.3837890625,404.6875,5.76171875
3678,54.951171875,25.29296875,0.6794921875,0.126953125,4.94140625,1.8212890625,176.77734375,0.16177734375000002,1.3837890625,404.6875,5.76171875
3679,54.951171875,25.29296875,0.6794921875,0.126953125,4.94140625,1.4287109375,152.28515625,0.16177734375000002,1.3837890625,404.6875,5.76171875
3680,54.951171875,25.29296875,0.6794921875,0.126953125,4.94140625,1.4287109375,176.77734375,0.18923828125,1.3837890625,404.6875,5.76171875
3681,54.951171875,25.29296875,0.6794921875,0.126953125,4.94140625,1.4287109375,176.77734375,0.16177734375000002,1.0419921875,404.6875,5.76171875
3682,54.951171875,25.29296875,0.6794921875,0.126953125,4.94140625,1.4287109375,176.77734375,0.16177734375000002,1.3837890625,335.9375,5.76171875
3683,54.951171875,25.29296875,0.6794921875,0.126953125,4.94140625,1.4287109375,176.77734375,0.16177734375000002,1.3837890625,404.6875,4.86328125
3684,54.951171875,16.26953125,0.5259765625,0.209765625,5.21484375,1.8212890625,152.28515625,0.18923828125,1.0419921875,335.9375,4.86328125
3685,59.638671875,25.29296875,0.5259765625,0.209765625,5.21484375,1.8212890625,152.28515625,0.18923828125,1.0419921875,335.9375,4.86328125
3686,59.638671875,16.26953125,0.6794921875,0.209765625,5.21484375,1.8212890625,152.28515625,0.18923828125,1.0419921875,335.9375,4.86328125
3687,59.638671875,16.26953125,0.5259765625,0.126953125,5.21484375,1.8212890625,152.28515625,0.18923828125,1.0419921875,335.9375,4.86328125
3688,59.638671875,16.26953125,0.5259765625,0.209765625,4.94140625,1.8212890625,152.28515625,0.18923828125,1.0419921875,335.9375,4.86328125
3689,59.638671875,16.26953125,0.5259765625,0.209765625,5.21484375,1.4287109375,152.28515625,0.18923828125,1.0419921875,335.9375,4.86328125
3690,59.638671875,16.26953125,0.5259765625,0.209765625,5.21484375,1.8212890625,176.77734375,0.18923828125,1.0419921875,335.9375,4.86328125
3691,59.638671875,16.26953125,0.5259765625,0.209765625,5.21484375,1.8212890625,152.28515625,0.16177734375000002,1.0419921875,335.9375,4.86328125
3692,59.638671875,16.26953125,0.5259765625,0.209765625,5.21484375,1.8212890625,152.28515625,0.18923828125,1.3837890625,335.9375,4.86328125
3693,59.638671875,16.26953125,0.5259765625,0.209765625,5.21484375,1.8212890625,152.28515625,0.18923828125,1.0419921875,404.6875,4.86328125
3694,59.638671875,16.26953125,0.5259765625,0.209765625,5.21484375,1.8212890625,152.28515625,0.18923828125,1.0419921875,335.9375,5.76171875
3695,59.638671875,16.26953125,0.5259765625,0.209765625,5.21484375,1.8212890625,152.28515625,0.18923828125,1.0419921875,335.9375,4.86328125
3696,73.701171875,17.79296875,0.45449218750000003,0.276953125,4.44140625,1.8037109375,94.27734375,0.11427734375,0.7587890625,204.6875,5.26171875
3697,78.388671875,17.79296875,0.45449218750000003,0.276953125,4.44140625,1.8037109375,94.27734375,0.11427734375,0.7587890625,204.6875,5.26171875
3698,73.701171875,38.76953125,0.45449218750000003,0.276953125,4.44140625,1.8037109375,94.27734375,0.11427734375,0.7587890625,204.6875,5.26171875
3699,73.701171875,17.79296875,0.6009765625,0.276953125,4.44140625,1.8037109375,94.27734375,0.11427734375,0.7587890625,204.6875,5.26171875
3700,73.701171875,17.79296875,0.45449218750000003,0.259765625,4.44140625,1.8037109375,94.27734375,0.11427734375,0.7587890625,204.6875,5.26171875
3701,73.701171875,17.79296875,0.45449218750000003,0.276953125,4.71484375,1.8037109375,94.27734375,0.11427734375,0.7587890625,204.6875,5.26171875
3702,73.701171875,17.79296875,0.45449218750000003,0.276953125,4.44140625,1.4462890625,94.27734375,0.11427734375,0.7587890625,204.6875,5.26171875
3703,73.701171875,17.79296875,0.45449218750000003,0.276953125,4.44140625,1.8037109375,124.78515625,0.11427734375,0.7587890625,204.6875,5.26171875
3704,73.701171875,17.79296875,0.45449218750000003,0.276953125,4.44140625,1.8037109375,94.27734375,0.14173828125000001,0.7587890625,204.6875,5.26171875
3705,73.701171875,17.79296875,0.45449218750000003,0.276953125,4.44140625,1.8037109375,94.27734375,0.11427734375,2.9169921875,204.6875,5.26171875
3706,73.701171875,17.79296875,0.45449218750000003,0.276953125,4.44140625,1.8037109375,94.27734375,0.11427734375,0.7587890625,935.9375,5.26171875
3707,73.701171875,17.79296875,0.45449218750000003,0.276953125,4.44140625,1.8037109375,94.27734375,0.11427734375,0.7587890625,204.6875,4.36328125
3708,73.701171875,38.76953125,0.6009765625,0.259765625,4.71484375,1.4462890625,124.78515625,0.14173828125000001,2.9169921875,935.9375,4.36328125
3709,78.388671875,17.79296875,0.6009765625,0.259765625,4.71484375,1.4462890625,124.78515625,0.14173828125000001,2.9169921875,935.9375,4.36328125
3710,78.388671875,38.76953125,0.45449218750000003,0.259765625,4.71484375,1.4462890625,124.78515625,0.14173828125000001,2.9169921875,935.9375,4.36328125
3711,78.388671875,38.76953125,0.6009765625,0.276953125,4.71484375,1.4462890625,124.78515625,0.14173828125000001,2.9169921875,935.9375,4.36328125
3712,78.388671875,38.76953125,0.6009765625,0.259765625,4.44140625,1.4462890625,124.78515625,0.14173828125000001,2.9169921875,935.9375,4.36328125
3713,78.388671875,38.76953125,0.6009765625,0.259765625,4.71484375,1.8037109375,124.78515625,0.14173828125000001,2.9169921875,935.9375,4.36328125
3714,78.388671875,38.76953125,0.6009765625,0.259765625,4.71484375,1.4462890625,94.27734375,0.14173828125000001,2.9169921875,935.9375,4.36328125
3715,78.388671875,38.76953125,0.6009765625,0.259765625,4.71484375,1.4462890625,124.78515625,0.11427734375,2.9169921875,935.9375,4.36328125
3716,78.388671875,38.76953125,0.6009765625,0.259765625,4.71484375,1.4462890625,124.78515625,0.14173828125000001,0.7587890625,935.9375,4.36328125
3717,78.388671875,38.76953125,0.6009765625,0.259765625,4.71484375,1.4462890625,124.78515625,0.14173828125000001,2.9169921875,204.6875,4.36328125
3718,78.388671875,38.76953125,0.6009765625,0.259765625,4.71484375,1.4462890625,124.78515625,0.14173828125000001,2.9169921875,935.9375,5.26171875
3719,78.388671875,38.76953125,0.6009765625,0.259765625,4.71484375,1.4462890625,124.78515625,0.14173828125000001,2.9169921875,935.9375,4.36328125
3720,36.201171875,32.79296875,0.6044921875,0.176953125,5.44140625,1.0537109375,149.27734375,0.019277343750000002,2.0087890625,604.6875,4.26171875
3721,40.888671875,32.79296875,0.6044921875,0.176953125,5.44140625,1.0537109375,149.27734375,0.019277343750000002,2.0087890625,604.6875,4.26171875
3722,36.201171875,23.76953125,0.6044921875,0.176953125,5.44140625,1.0537109375,149.27734375,0.019277343750000002,2.0087890625,604.6875,4.26171875
3723,36.201171875,32.79296875,0.4509765625,0.176953125,5.44140625,1.0537109375,149.27734375,0.019277343750000002,2.0087890625,604.6875,4.26171875
3724,36.201171875,32.79296875,0.6044921875,0.159765625,5.44140625,1.0537109375,149.27734375,0.019277343750000002,2.0087890625,604.6875,4.26171875
3725,36.201171875,32.79296875,0.6044921875,0.176953125,5.71484375,1.0537109375,149.27734375,0.019277343750000002,2.0087890625,604.6875,4.26171875
3726,36.201171875,32.79296875,0.6044921875,0.176953125,5.44140625,0.6962890625,149.27734375,0.019277343750000002,2.0087890625,604.6875,4.26171875
3727,36.201171875,32.79296875,0.6044921875,0.176953125,5.44140625,1.0537109375,179.78515625,0.019277343750000002,2.0087890625,604.6875,4.26171875
3728,36.201171875,32.79296875,0.6044921875,0.176953125,5.44140625,1.0537109375,149.27734375,0.04673828125,2.0087890625,604.6875,4.26171875
3729,36.201171875,32.79296875,0.6044921875,0.176953125,5.44140625,1.0537109375,149.27734375,0.019277343750000002,1.6669921875,604.6875,4.26171875
3730,36.201171875,32.79296875,0.6044921875,0.176953125,5.44140625,1.0537109375,149.27734375,0.019277343750000002,2.0087890625,535.9375,4.26171875
3731,36.201171875,32.79296875,0.6044921875,0.176953125,5.44140625,1.0537109375,149.27734375,0.019277343750000002,2.0087890625,604.6875,5.36328125
3732,36.201171875,23.76953125,0.4509765625,0.159765625,5.71484375,0.6962890625,179.78515625,0.04673828125,1.6669921875,535.9375,5.36328125
3733,40.888671875,32.79296875,0.4509765625,0.159765625,5.71484375,0.6962890625,179.78515625,0.04673828125,1.6669921875,535.9375,5.36328125
3734,40.888671875,23.76953125,0.6044921875,0.159765625,5.71484375,0.6962890625,179.78515625,0.04673828125,1.6669921875,535.9375,5.36328125
3735,40.888671875,23.76953125,0.4509765625,0.176953125,5.71484375,0.6962890625,179.78515625,0.04673828125,1.6669921875,535.9375,5.36328125
3736,40.888671875,23.76953125,0.4509765625,0.159765625,5.44140625,0.6962890625,179.78515625,0.04673828125,1.6669921875,535.9375,5.36328125
3737,40.888671875,23.76953125,0.4509765625,0.159765625,5.71484375,1.0537109375,179.78515625,0.04673828125,1.6669921875,535.9375,5.36328125
3738,40.888671875,23.76953125,0.4509765625,0.159765625,5.71484375,0.6962890625,149.27734375,0.04673828125,1.6669921875,535.9375,5.36328125
3739,40.888671875,23.76953125,0.4509765625,0.159765625,5.71484375,0.6962890625,179.78515625,0.019277343750000002,1.6669921875,535.9375,5.36328125
3740,40.888671875,23.76953125,0.4509765625,0.159765625,5.71484375,0.6962890625,179.78515625,0.04673828125,2.0087890625,535.9375,5.36328125
3741,40.888671875,23.76953125,0.4509765625,0.159765625,5.71484375,0.6962890625,179.78515625,0.04673828125,1.6669921875,604.6875,5.36328125
3742,40.888671875,23.76953125,0.4509765625,0.159765625,5.71484375,0.6962890625,179.78515625,0.04673828125,1.6669921875,535.9375,4.26171875
3743,40.888671875,23.76953125,0.4509765625,0.159765625,5.71484375,0.6962890625,179.78515625,0.04673828125,1.6669921875,535.9375,5.36328125
3744,26.826171875,21.54296875,0.6419921875,0.151953125,5.19140625,0.8662109375,80.52734375,0.13802734375,1.0712890625,504.6875,5.01171875
3745,31.513671875,21.54296875,0.6419921875,0.151953125,5.19140625,0.8662109375,80.52734375,0.13802734375,1.0712890625,504.6875,5.01171875
3746,26.826171875,35.01953125,0.6419921875,0.151953125,5.19140625,0.8662109375,80.52734375,0.13802734375,1.0712890625,504.6875,5.01171875
3747,26.826171875,21.54296875,0.4884765625,0.151953125,5.19140625,0.8662109375,80.52734375,0.13802734375,1.0712890625,504.6875,5.01171875
3748,26.826171875,21.54296875,0.6419921875,0.184765625,5.19140625,0.8662109375,80.52734375,0.13802734375,1.0712890625,504.6875,5.01171875
3749,26.826171875,21.54296875,0.6419921875,0.151953125,5.96484375,0.8662109375,80.52734375,0.13802734375,1.0712890625,504.6875,5.01171875
3750,26.826171875,21.54296875,0.6419921875,0.151953125,5.19140625,0.5087890625,80.52734375,0.13802734375,1.0712890625,504.6875,5.01171875
3751,26.826171875,21.54296875,0.6419921875,0.151953125,5.19140625,0.8662109375,166.03515625,0.13802734375,1.0712890625,504.6875,5.01171875
3752,26.826171875,21.54296875,0.6419921875,0.151953125,5.19140625,0.8662109375,80.52734375,0.11798828125,1.0712890625,504.6875,5.01171875
3753,26.826171875,21.54296875,0.6419921875,0.151953125,5.19140625,0.8662109375,80.52734375,0.13802734375,1.9794921875,504.6875,5.01171875
3754,26.826171875,21.54296875,0.6419921875,0.151953125,5.19140625,0.8662109375,80.52734375,0.13802734375,1.0712890625,635.9375,5.01171875
3755,26.826171875,21.54296875,0.6419921875,0.151953125,5.19140625,0.8662109375,80.52734375,0.13802734375,1.0712890625,504.6875,5.61328125
3756,26.826171875,35.01953125,0.4884765625,0.184765625,5.96484375,0.5087890625,166.03515625,0.11798828125,1.9794921875,635.9375,5.61328125
3757,31.513671875,21.54296875,0.4884765625,0.184765625,5.96484375,0.5087890625,166.03515625,0.11798828125,1.9794921875,635.9375,5.61328125
3758,31.513671875,35.01953125,0.6419921875,0.184765625,5.96484375,0.5087890625,166.03515625,0.11798828125,1.9794921875,635.9375,5.61328125
3759,31.513671875,35.01953125,0.4884765625,0.151953125,5.96484375,0.5087890625,166.03515625,0.11798828125,1.9794921875,635.9375,5.61328125
3760,31.513671875,35.01953125,0.4884765625,0.184765625,5.19140625,0.5087890625,166.03515625,0.11798828125,1.9794921875,635.9375,5.61328125
3761,31.513671875,35.01953125,0.4884765625,0.184765625,5.96484375,0.8662109375,166.03515625,0.11798828125,1.9794921875,635.9375,5.61328125
3762,31.513671875,35.01953125,0.4884765625,0.184765625,5.96484375,0.5087890625,80.52734375,0.11798828125,1.9794921875,635.9375,5.61328125
3763,31.513671875,35.01953125,0.4884765625,0.184765625,5.96484375,0.5087890625,166.03515625,0.13802734375,1.9794921875,635.9375,5.61328125
3764,31.513671875,35.01953125,0.4884765625,0.184765625,5.96484375,0.5087890625,166.03515625,0.11798828125,1.0712890625,635.9375,5.61328125
3765,31.513671875,35.01953125,0.4884765625,0.184765625,5.96484375,0.5087890625,166.03515625,0.11798828125,1.9794921875,504.6875,5.61328125
3766,31.513671875,35.01953125,0.4884765625,0.184765625,5.96484375,0.5087890625,166.03515625,0.11798828125,1.9794921875,635.9375,5.01171875
3767,31.513671875,35.01953125,0.4884765625,0.184765625,5.96484375,0.5087890625,166.03515625,0.11798828125,1.9794921875,635.9375,5.61328125
3768,64.326171875,36.54296875,0.4919921875,0.251953125,4.19140625,1.6162109375,135.52734375,0.04302734375,2.3212890625,904.6875,4.01171875
3769,69.013671875,36.54296875,0.4919921875,0.251953125,4.19140625,1.6162109375,135.52734375,0.04302734375,2.3212890625,904.6875,4.01171875
3770,64.326171875,20.01953125,0.4919921875,0.251953125,4.19140625,1.6162109375,135.52734375,0.04302734375,2.3212890625,904.6875,4.01171875
3771,64.326171875,36.54296875,0.6384765625,0.251953125,4.19140625,1.6162109375,135.52734375,0.04302734375,2.3212890625,904.6875,4.01171875
3772,64.326171875,36.54296875,0.4919921875,0.284765625,4.19140625,1.6162109375,135.52734375,0.04302734375,2.3212890625,904.6875,4.01171875
3773,64.326171875,36.54296875,0.4919921875,0.251953125,4.96484375,1.6162109375,135.52734375,0.04302734375,2.3212890625,904.6875,4.01171875
3774,64.326171875,36.54296875,0.4919921875,0.251953125,4.19140625,1.2587890625,135.52734375,0.04302734375,2.3212890625,904.6875,4.01171875
3775,64.326171875,36.54296875,0.4919921875,0.251953125,4.19140625,1.6162109375,111.03515625,0.04302734375,2.3212890625,904.6875,4.01171875
3776,64.326171875,36.54296875,0.4919921875,0.251953125,4.19140625,1.6162109375,135.52734375,0.02298828125,2.3212890625,904.6875,4.01171875
3777,64.326171875,36.54296875,0.4919921875,0.251953125,4.19140625,1.6162109375,135.52734375,0.04302734375,0.7294921875,904.6875,4.01171875
3778,64.326171875,36.54296875,0.4919921875,0.251953125,4.19140625,1.6162109375,135.52734375,0.04302734375,2.3212890625,235.9375,4.01171875
3779,64.326171875,36.54296875,0.4919921875,0.251953125,4.19140625,1.6162109375,135.52734375,0.04302734375,2.3212890625,904.6875,4.61328125
3780,64.326171875,20.01953125,0.6384765625,0.284765625,4.96484375,1.2587890625,111.03515625,0.02298828125,0.7294921875,235.9375,4.61328125
3781,69.013671875,36.54296875,0.6384765625,0.284765625,4.96484375,1.2587890625,111.03515625,0.02298828125,0.7294921875,235.9375,4.61328125
3782,69.013671875,20.01953125,0.4919921875,0.284765625,4.96484375,1.2587890625,111.03515625,0.02298828125,0.7294921875,235.9375,4.61328125
3783,69.013671875,20.01953125,0.6384765625,0.251953125,4.96484375,1.2587890625,111.03515625,0.02298828125,0.7294921875,235.9375,4.61328125
3784,69.013671875,20.01953125,0.6384765625,0.284765625,4.19140625,1.2587890625,111.03515625,0.02298828125,0.7294921875,235.9375,4.61328125
3785,69.013671875,20.01953125,0.6384765625,0.284765625,4.96484375,1.6162109375,111.03515625,0.02298828125,0.7294921875,235.9375,4.61328125
3786,69.013671875,20.01953125,0.6384765625,0.284765625,4.96484375,1.2587890625,135.52734375,0.02298828125,0.7294921875,235.9375,4.61328125
3787,69.013671875,20.01953125,0.6384765625,0.284765625,4.96484375,1.2587890625,111.03515625,0.04302734375,0.7294921875,235.9375,4.61328125
3788,69.013671875,20.01953125,0.6384765625,0.284765625,4.96484375,1.2587890625,111.03515625,0.02298828125,2.3212890625,235.9375,4.61328125
3789,69.013671875,20.01953125,0.6384765625,0.284765625,4.96484375,1.2587890625,111.03515625,0.02298828125,0.7294921875,904.6875,4.61328125
3790,69.013671875,20.01953125,0.6384765625,0.284765625,4.96484375,1.2587890625,111.03515625,0.02298828125,0.7294921875,235.9375,4.01171875
3791,69.013671875,20.01953125,0.6384765625,0.284765625,4.96484375,1.2587890625,111.03515625,0.02298828125,0.7294921875,235.9375,4.61328125
3792,45.576171875,14.04296875,0.5669921875,0.101953125,4.69140625,1.9912109375,108.02734375,0.09052734375,2.9462890625,704.6875,4.51171875
3793,50.263671875,14.04296875,0.5669921875,0.101953125,4.69140625,1.9912109375,108.02734375,0.09052734375,2.9462890625,704.6875,4.51171875
3794,45.576171875,27.51953125,0.5669921875,0.101953125,4.69140625,1.9912109375,108.02734375,0.09052734375,2.9462890625,704.6875,4.51171875
3795,45.576171875,14.04296875,0.41347656250000003,0.101953125,4.69140625,1.9912109375,108.02734375,0.09052734375,2.9462890625,704.6875,4.51171875
3796,45.576171875,14.04296875,0.5669921875,0.234765625,4.69140625,1.9912109375,108.02734375,0.09052734375,2.9462890625,704.6875,4.51171875
3797,45.576171875,14.04296875,0.5669921875,0.101953125,5.46484375,1.9912109375,108.02734375,0.09052734375,2.9462890625,704.6875,4.51171875
3798,45.576171875,14.04296875,0.5669921875,0.101953125,4.69140625,1.6337890625,108.02734375,0.09052734375,2.9462890625,704.6875,4.51171875
3799,45.576171875,14.04296875,0.5669921875,0.101953125,4.69140625,1.9912109375,138.53515625,0.09052734375,2.9462890625,704.6875,4.51171875
3800,45.576171875,14.04296875,0.5669921875,0.101953125,4.69140625,1.9912109375,108.02734375,0.07048828124999999,2.9462890625,704.6875,4.51171875
3801,45.576171875,14.04296875,0.5669921875,0.101953125,4.69140625,1.9912109375,108.02734375,0.09052734375,2.6044921875,704.6875,4.51171875
3802,45.576171875,14.04296875,0.5669921875,0.101953125,4.69140625,1.9912109375,108.02734375,0.09052734375,2.9462890625,835.9375,4.51171875
3803,45.576171875,14.04296875,0.5669921875,0.101953125,4.69140625,1.9912109375,108.02734375,0.09052734375,2.9462890625,704.6875,4.11328125
3804,45.576171875,27.51953125,0.41347656250000003,0.234765625,5.46484375,1.6337890625,138.53515625,0.07048828124999999,2.6044921875,835.9375,4.11328125
3805,50.263671875,14.04296875,0.41347656250000003,0.234765625,5.46484375,1.6337890625,138.53515625,0.07048828124999999,2.6044921875,835.9375,4.11328125
3806,50.263671875,27.51953125,0.5669921875,0.234765625,5.46484375,1.6337890625,138.53515625,0.07048828124999999,2.6044921875,835.9375,4.11328125
3807,50.263671875,27.51953125,0.41347656250000003,0.101953125,5.46484375,1.6337890625,138.53515625,0.07048828124999999,2.6044921875,835.9375,4.11328125
3808,50.263671875,27.51953125,0.41347656250000003,0.234765625,4.69140625,1.6337890625,138.53515625,0.07048828124999999,2.6044921875,835.9375,4.11328125
3809,50.263671875,27.51953125,0.41347656250000003,0.234765625,5.46484375,1.9912109375,138.53515625,0.07048828124999999,2.6044921875,835.9375,4.11328125
3810,50.263671875,27.51953125,0.41347656250000003,0.234765625,5.46484375,1.6337890625,108.02734375,0.07048828124999999,2.6044921875,835.9375,4.11328125
3811,50.263671875,27.51953125,0.41347656250000003,0.234765625,5.46484375,1.6337890625,138.53515625,0.09052734375,2.6044921875,835.9375,4.11328125
3812,50.263671875,27.51953125,0.41347656250000003,0.234765625,5.46484375,1.6337890625,138.53515625,0.07048828124999999,2.9462890625,835.9375,4.11328125
3813,50.263671875,27.51953125,0.41347656250000003,0.234765625,5.46484375,1.6337890625,138.53515625,0.07048828124999999,2.6044921875,704.6875,4.11328125
3814,50.263671875,27.51953125,0.41347656250000003,0.234765625,5.46484375,1.6337890625,138.53515625,0.07048828124999999,2.6044921875,835.9375,4.51171875
3815,50.263671875,27.51953125,0.41347656250000003,0.234765625,5.46484375,1.6337890625,138.53515625,0.07048828124999999,2.6044921875,835.9375,4.11328125
3816,8.076171875,29.04296875,0.4169921875,0.201953125,5.69140625,1.2412109375,163.02734375,0.18552734375000002,1.6962890625,304.6875,5.51171875
3817,12.763671875,29.04296875,0.4169921875,0.201953125,5.69140625,1.2412109375,163.02734375,0.18552734375000002,1.6962890625,304.6875,5.51171875
3818,8.076171875,12.51953125,0.4169921875,0.201953125,5.69140625,1.2412109375,163.02734375,0.18552734375000002,1.6962890625,304.6875,5.51171875
3819,8.076171875,29.04296875,0.5634765625,0.201953125,5.69140625,1.2412109375,163.02734375,0.18552734375000002,1.6962890625,304.6875,5.51171875
3820,8.076171875,29.04296875,0.4169921875,0.134765625,5.69140625,1.2412109375,163.02734375,0.18552734375000002,1.6962890625,304.6875,5.51171875
3821,8.076171875,29.04296875,0.4169921875,0.201953125,4.46484375,1.2412109375,163.02734375,0.18552734375000002,1.6962890625,304.6875,5.51171875
3822,8.076171875,29.04296875,0.4169921875,0.201953125,5.69140625,0.8837890625,163.02734375,0.18552734375000002,1.6962890625,304.6875,5.51171875
3823,8.076171875,29.04296875,0.4169921875,0.201953125,5.69140625,1.2412109375,83.53515625,0.18552734375000002,1.6962890625,304.6875,5.51171875
3824,8.076171875,29.04296875,0.4169921875,0.201953125,5.69140625,1.2412109375,163.02734375,0.16548828125,1.6962890625,304.6875,5.51171875
3825,8.076171875,29.04296875,0.4169921875,0.201953125,5.69140625,1.2412109375,163.02734375,0.18552734375000002,1.3544921875,304.6875,5.51171875
3826,8.076171875,29.04296875,0.4169921875,0.201953125,5.69140625,1.2412109375,163.02734375,0.18552734375000002,1.6962890625,435.9375,5.51171875
3827,8.076171875,29.04296875,0.4169921875,0.201953125,5.69140625,1.2412109375,163.02734375,0.18552734375000002,1.6962890625,304.6875,5.11328125
3828,8.076171875,12.51953125,0.5634765625,0.134765625,4.46484375,0.8837890625,83.53515625,0.16548828125,1.3544921875,435.9375,5.11328125
3829,12.763671875,29.04296875,0.5634765625,0.134765625,4.46484375,0.8837890625,83.53515625,0.16548828125,1.3544921875,435.9375,5.11328125
3830,12.763671875,12.51953125,0.4169921875,0.134765625,4.46484375,0.8837890625,83.53515625,0.16548828125,1.3544921875,435.9375,5.11328125
3831,12.763671875,12.51953125,0.5634765625,0.201953125,4.46484375,0.8837890625,83.53515625,0.16548828125,1.3544921875,435.9375,5.11328125
3832,12.763671875,12.51953125,0.5634765625,0.134765625,5.69140625,0.8837890625,83.53515625,0.16548828125,1.3544921875,435.9375,5.11328125
3833,12.763671875,12.51953125,0.5634765625,0.134765625,4.46484375,1.2412109375,83.53515625,0.16548828125,1.3544921875,435.9375,5.11328125
3834,12.763671875,12.51953125,0.5634765625,0.134765625,4.46484375,0.8837890625,163.02734375,0.16548828125,1.3544921875,435.9375,5.11328125
3835,12.763671875,12.51953125,0.5634765625,0.134765625,4.46484375,0.8837890625,83.53515625,0.18552734375000002,1.3544921875,435.9375,5.11328125
3836,12.763671875,12.51953125,0.5634765625,0.134765625,4.46484375,0.8837890625,83.53515625,0.16548828125,1.6962890625,435.9375,5.11328125
3837,12.763671875,12.51953125,0.5634765625,0.134765625,4.46484375,0.8837890625,83.53515625,0.16548828125,1.3544921875,304.6875,5.11328125
3838,12.763671875,12.51953125,0.5634765625,0.134765625,4.46484375,0.8837890625,83.53515625,0.16548828125,1.3544921875,435.9375,5.51171875
3839,12.763671875,12.51953125,0.5634765625,0.134765625,4.46484375,0.8837890625,83.53515625,0.16548828125,1.3544921875,435.9375,5.11328125
3840,9.248046875,22.94921875,0.4966796875,0.292578125,4.03515625,1.0302734375,102.87109375,0.15880859375,2.2041015625,767.1875,5.35546875
3841,58.466796875,22.94921875,0.4966796875,0.292578125,4.03515625,1.0302734375,102.87109375,0.15880859375,2.2041015625,767.1875,5.35546875
3842,9.248046875,27.98828125,0.4966796875,0.292578125,4.03515625,1.0302734375,102.87109375,0.15880859375,2.2041015625,767.1875,5.35546875
3843,9.248046875,22.94921875,0.4931640625,0.292578125,4.03515625,1.0302734375,102.87109375,0.15880859375,2.2041015625,767.1875,5.35546875
3844,9.248046875,22.94921875,0.4966796875,0.194140625,4.03515625,1.0302734375,102.87109375,0.15880859375,2.2041015625,767.1875,5.35546875
3845,9.248046875,22.94921875,0.4966796875,0.292578125,5.99609375,1.0302734375,102.87109375,0.15880859375,2.2041015625,767.1875,5.35546875
3846,9.248046875,22.94921875,0.4966796875,0.292578125,4.03515625,1.0009765625,102.87109375,0.15880859375,2.2041015625,767.1875,5.35546875
3847,9.248046875,22.94921875,0.4966796875,0.292578125,4.03515625,1.0302734375,123.06640625,0.15880859375,2.2041015625,767.1875,5.35546875
3848,9.248046875,22.94921875,0.4966796875,0.292578125,4.03515625,1.0302734375,102.87109375,0.03783203125,2.2041015625,767.1875,5.35546875
3849,9.248046875,22.94921875,0.4966796875,0.292578125,4.03515625,1.0302734375,102.87109375,0.15880859375,1.5498046875,767.1875,5.35546875
3850,9.248046875,22.94921875,0.4966796875,0.292578125,4.03515625,1.0302734375,102.87109375,0.15880859375,2.2041015625,573.4375,5.35546875
3851,9.248046875,22.94921875,0.4966796875,0.292578125,4.03515625,1.0302734375,102.87109375,0.15880859375,2.2041015625,767.1875,4.01953125
3852,9.248046875,27.98828125,0.4931640625,0.194140625,5.99609375,1.0009765625,123.06640625,0.03783203125,1.5498046875,573.4375,4.01953125
3853,58.466796875,22.94921875,0.4931640625,0.194140625,5.99609375,1.0009765625,123.06640625,0.03783203125,1.5498046875,573.4375,4.01953125
3854,58.466796875,27.98828125,0.4966796875,0.194140625,5.99609375,1.0009765625,123.06640625,0.03783203125,1.5498046875,573.4375,4.01953125
